"symbol","timestamp","content","Positive","Negative","Neutral"
"ROST","2022-05-23 16:17:49+00:00","Increasing unusual put volume: $MSOS $ROST $VMW $ANF $DFS $CDEV $BBY",0.715535044670105,0.02213832177221775,0.26232656836509705
"ROST","2022-05-23 16:18:58+00:00","Mid-day top relative 💪 compared to the past 5 days:  1.39 - $ROST 1.28 - $WMT 1.27 - $VMW 1.20 - $TECL 1.19 - $AXL $NWL 1.18 - $CENX $KHC 1.15 - $GT 1.13 - $MKC 1.12 - $ACI $KR 1.11 - $BAC $CPB $GIS $KO $PG",0.14944933354854584,0.23951669037342072,0.6110340356826782
"ROST","2022-05-23 17:30:01+00:00","📊 🔊 Stocks with unusual returns and volume by this time of day:      $CPF: +3.8%, 14.2x avg volume      $VMW: +20.2%, 9.0x avg volume      $PNRG: +5.1%, 7.5x avg volume      $ROST: +9.4%, 6.1x avg volume      $GNK: +10.6%, 4.9x avg volume      $ESQ: +4.0%, 4.6x avg volume",0.076179638504982,0.04073483124375343,0.8830855488777161
"ROST","2022-05-23 17:33:28+00:00","$ROST juicy pump, getting back in.",0.22513440251350403,0.014237681403756142,0.7606279253959656
"ROST","2022-05-23 17:52:54+00:00","$RL could very well follow the path of $ROST's recent drop. They have a bit more of an acceptable PE ratio, but plenty of room down if poor results/guidance tomorrow morning.",0.14689995348453522,0.8031182885169983,0.049981798976659775
"ROST","2022-05-23 18:29:49+00:00","$JPM $GS and $AXP are driving most of the $DJIA gain.  $ROST $JPM $C $DE biggest $SP500 gainers.",0.29788312315940857,0.04379195719957352,0.6583249568939209
"ROST","2022-05-23 18:46:49+00:00","$ROST getting exhausted",0.06248917058110237,0.061692215502262115,0.8758186101913452
"ROST","2022-05-23 18:48:52+00:00","Best and worst performing S&amp;P 500 stocks so far today Best: 1 Ross $ROST 2 Citi $C 3 JPMorgan $JPM 4 Deere $DE 5 $BAC 6 Schlumberger $SLB 7 Mosaic $MOS Worst: 1 Autodesk $ADSK 2 Caesars $CZR 3 Braodcom $AVGO 4 $ETSY 5 Penn National $PENN 6 Ralph Lauren $RL 7 Expedia $EXPE",0.04689484089612961,0.6750857830047607,0.2780193090438843
"ROST","2022-05-23 18:50:31+00:00","Interesting to see that two stocks which were annihilated Friday after earnings are among the biggest gainers today: Ross Stores and Deere. But neither has recovered completely from Friday's drubbing. $ROST plunged 22.5% Friday. Up 11% today. $DE fell 14% Friday. Up 7% today.",0.31584611535072327,0.6535830497741699,0.03057089075446129
"ROST","2022-05-23 19:49:24+00:00","$ROST 27May $70p added at $.50👍👍 Avg $1.50",0.28040099143981934,0.03695021569728851,0.682648777961731
"ROST","2022-05-23 20:15:03+00:00","TOP GAINERS MON, MAY 23 🚀 $VMW +24.98% | $FRGE +19.57% | $BROS +14.54% | $BTU +24.11 | $THS +11.72% | $AMR +168.88 | $AR +11.31% | $UTHR +209.46 | $ROST +78.81 | $EQT +8.80% | $CRK +8.57% | $PTEN +8.56% | $SWN +8.18%",0.07993604242801666,0.27194684743881226,0.6481170654296875
"ROST","2022-05-23 20:17:47+00:00","Biggest Gains in the $SPY: $ROST +9.57% $DE +7.04% $SLB +6.54% Biggest Gains in the $QQQ : $ROST +9.57% $PANW +4.51% $ASML +4.09%",0.8865847587585449,0.03668897971510887,0.07672632485628128
"ROST","2022-05-23 20:57:34+00:00","Best performing large cap stocks from today VMWare $VMW +24.8% Antero $AR +11.6% Ross $ROST +9.6% $EQT +8.9% Deutshce $DB +7.5% Deere $DE +7% Schlumberger $SLB +6.5% Take-Two $TTWO +6.5% $SQM +6.3% JPMorgan $JPM +6.2% Coupang $CPNG +6.2% Citi $C +6.1% $APA +6% $BAC +5.9%",0.1341589391231537,0.027089376002550125,0.8387516736984253
"ROST","2022-05-23 22:31:55+00:00","Sentiment/Interest #WallStreetBets A BEQUANT Model | Top stocks on WSB: $SPY | [10 mntns] 20% $TSLA | [10 mntns] 30% $ROST | [5 mntns] 40% $WISH | [4 mntns] 100% $AAPL | [4 mntns] 75% $TGT | [3 mntns] 100% $DE | [3 mntns] 33% $LIGMA | [3 mntns] 0% % = %people bullish",0.084419846534729,0.058506112545728683,0.8570740818977356
"ROST","2022-05-23 22:55:06+00:00","Unusual option activity alert: $ROST 31x average daily volume, $AFL 23x, $HAS 23x, $EWU 16x, $EWH 9x, $NLSN 9x, $NCR 9x",0.0360073521733284,0.030585909262299538,0.9334067106246948
"ROST","2022-05-24 01:03:27+00:00","Best performing large cap stocks from today VMWare $VMW +24.8% Antero $AR +11.6% Ross $ROST +9.6% $EQT +8.9% Deutshce $DB +7.5% Deere $DE +7% Schlumberger $SLB +6.5% Take-Two $TTWO +6.5% $SQM +6.3% JPMorgan $JPM +6.2% Coupang $CPNG +6.2% Citi $C +6.1% $APA +6% $BAC +5.9%",0.1341589391231537,0.027089376002550125,0.8387516736984253
"ROST","2022-05-24 07:49:22+00:00","📈 Top Gainers and Losers 📉  24 May 2022 Gainers 🟢 $ROST +9.57% $DE +7.04% $SLB +6.54% $TTWO +6.46% Losers 🔴 $ADSK -4.13% $CZR -3.71% $AVGO -3.10% $ETSY -2.90% #investsky #investing #stockstowatch #gainersandlosers",0.03867011144757271,0.05502062290906906,0.9063092470169067
"ROST","2022-05-24 13:33:55+00:00","Unusual call buying: $MNKD 20x average volume, $VMW 12x, $PBR 11x, $NTNX 9x, $RL 8x, $BBY 7x, $ANF 6x, $ROST 6x",0.04270484298467636,0.018769649788737297,0.9385255575180054
"ROST","2022-05-24 13:38:26+00:00","$ROST Strike: 65.00 Expiration: 2022-06-17 Put .ROST220617P65 Price: 0.65 Size: 1750 Time: 2022-05-24 9:38:26AM Premium: $113,750.00",0.022889068350195885,0.045995958149433136,0.931114912033081
"ROST","2022-05-24 13:49:33+00:00","$SPY $QQQ slowly but surely crashing ...lol  shorting $ROST at 77",0.2242390215396881,0.4879124164581299,0.28784850239753723
"ROST","2022-05-24 15:25:22+00:00","It's not about $SNAP having bad earnings and reading deeply into that. It's when $TGT, $WMT, $AMZN, $ROST etc have disappointments as well that you start to see a pattern. Too much commentary on twitter is confused why the market is selling off on this print, gotta look around",0.02784152701497078,0.5940471887588501,0.3781112730503082
"ROST","2022-05-24 15:34:37+00:00","Retail inventory Y/Y growth: $ROST +57% $AMZN +46% $ANF +44% $TGT +43% $KSS +40% $TJX +36% $WMT +32% $RL +28% Demand has left the building ...",0.033345747739076614,0.8493699431419373,0.11728424578905106
"ROST","2022-05-24 16:02:00+00:00","Increasing unusual call volume: $SWBI $ANF $RENT $CLX $VNET Increasing unusual put volume: $ANF $AVYA $BBY $ROST $SPG $SWTX $WOOF $EXPR",0.8132482767105103,0.05860856920480728,0.12814311683177948
"ROST","2022-05-24 16:02:21+00:00","$ROST 27May $70p close target $.60 for loss 😔",0.03460323065519333,0.8393439054489136,0.1260528266429901
"ROST","2022-05-24 16:05:13+00:00","Increasing unusual call volume: $SWBI $ANF $RENT $CLX $VNET Increasing unusual put volume: $ANF $AVYA $BBY $ROST $SPG $SWTX $WOOF $EXPR",0.8132482767105103,0.05860856920480728,0.12814311683177948
"ROST","2022-05-24 16:07:43+00:00","Increasing unusual put volume: $ANF $AVYA $BBY $ROST $SPG $SWTX $WOOF $EXPR",0.7679227590560913,0.02613205835223198,0.20594522356987
"ROST","2022-05-24 17:07:59+00:00","What’s the best trade down basket if we hit recession and chunk of middle income consumers fall into low income consumer bucket? $WMT $DG $ROST $TJX $DLTR $TGT $COST $BURL",0.025020085275173187,0.35837963223457336,0.6166003346443176
"ROST","2022-05-24 17:36:51+00:00","Inventory: @Abercrombie $ANF: +45%  @Target $TGT: +43%  @Walmart $WMT: +24% @Kohls $KSS: +40%  These ⬆️ level of inventories would be sold at a discount to off price retail stores such as:  @Ross_Stores $ROST @Burlington $BURL @tjmaxx $TJX Someone's pain is Someone's gain!",0.028771905228495598,0.053831372410058975,0.9173967242240906
"ROST","2022-05-24 22:55:12+00:00","Unusual option activity alert: $RL 22x average daily volume, $MNKD 15x, $ROST 11x, $BBY 11x, $AAP 11x, $PBR 10x, $HBI 10x",0.03483627736568451,0.02517462708055973,0.9399890303611755
"ROST","2022-05-24 23:43:41+00:00","Ross Stores, Inc. traded 63% above average volume, $ROST closed down -1.45%",0.03142097219824791,0.8836554288864136,0.08492357283830643
"ROST","2022-05-25 01:22:03+00:00","$JWN $RL - decent earnings and good guidance whereas $WMT $TGT $ROST $KSS having a very hard time missing earnings and guided lower. Higher end retail is doing much better which could bode well for $LULU . Food For thought.",0.8157813549041748,0.10871582478284836,0.07550286501646042
"ROST","2022-05-25 03:49:49+00:00","Retail earnings are really bifurcating. Retailers focusing on higher ends of customers such as $JWN, $RH or value goods brands  $TJX, $COST, $ROST are all doing ok. Even home builders focusing on higher ends of the market such as $TOL are alright as well.",0.8941390514373779,0.06212112680077553,0.043739836663007736
"ROST","2022-05-25 11:38:20+00:00","$DKS like $ROST",0.04436318948864937,0.03126189857721329,0.9243748784065247
"ROST","2022-05-25 13:20:35+00:00","Watching Today - #DayTrading  Gap Watch:  $GOVX  $SWN GoTos: $AAPL $AFRM $AMD $FB $NVDA $RBLX $TSLA $UPST  Others: $NURO $RDBX $ROST $SIGA",0.07385306060314178,0.02815842069685459,0.897988498210907
"ROST","2022-05-25 13:51:40+00:00","$ROST 79.80 (2 day) then 80 for continuation",0.06255889683961868,0.04379964619874954,0.893641471862793
"ROST","2022-05-25 14:18:38+00:00","Long $ROST $81.75 (500)",0.034562546759843826,0.05948621407151222,0.905951201915741
"ROST","2022-05-25 14:26:29+00:00","Exit $ROST with a nice profit",0.16207414865493774,0.021355468779802322,0.8165704011917114
"ROST","2022-05-25 15:25:33+00:00","$ROST peek under",0.03414291515946388,0.04670039564371109,0.9191566705703735
"ROST","2022-05-25 15:48:44+00:00","Options with increasing IV: $COST $NVDA $GPS $SNOW $WSM $NCR $WSM $RDBX $WEN Options with decreasing IV: $ZM $BBY $JWN $BBWI $ROST $CSCO $TGT $WMT",0.1381344199180603,0.07759426534175873,0.7842712998390198
"ROST","2022-05-25 15:50:24+00:00","Ross Stores, Inc. traded -42% below average volume, $ROST up 3.71%",0.47761791944503784,0.46303924918174744,0.0593428872525692
"ROST","2022-05-25 15:54:48+00:00","Options with decreasing IV: $ZM $BBY $JWN $BBWI $ROST $CSCO $TGT $WMT",0.05636632442474365,0.0323975645005703,0.9112361073493958
"ROST","2022-05-25 21:37:17+00:00","$WSM Williams-Sonoma (WSM) Q1 2022 Earnings &amp; Revenues Beat Estimates: - EPS: $3.50 (est $2.88) Diff: +$0.62 (+22%) - Revenue: $1.89B (est $1.81B) Diff: +$81M (+4%) Related: $RH $DKS $ROST $JWN",0.07686898857355118,0.034298013895750046,0.8888329267501831
"ROST","2022-05-25 23:54:02+00:00","What a move in retail names today  $DKS $JWN $M  $URBN and the name that started the move on Friday $ROST",0.15200059115886688,0.015843240544199944,0.8321561813354492
"ROST","2022-05-26 01:53:54+00:00","I’m seeing a few bear flag setups… $SPY $COST $ROST",0.0465497188270092,0.06312551349401474,0.8903247714042664
"ROST","2022-05-26 12:06:14+00:00","Interesting $DG, $DLTR doing pretty ok, while $ROST and $BURL suck wind….",0.5529785752296448,0.022013826295733452,0.42500758171081543
"ROST","2022-05-26 12:28:46+00:00","What is happening in #Retail #discretionary $XLY There is such discrepancy in forward guidance🤔 $M $WMT $TGT $BBY $BBBY $NKE $TJX $ROST $DG $MCD $GPS $KSS $DKS",0.024069389328360558,0.4361569583415985,0.5397736430168152
"ROST","2022-05-26 15:17:05+00:00","Bear Forecasts May 26, 2022 08:13:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $SPG : 1.76 $AR : 5.76 $UCTT : 2.30 $DWAC : 1.31 $BOX : 3.75 $DQ : 3.41 $CCJ : 1.48 $KR : 0.21 $ROST : 0.17 $MSTR : 13.21",0.025881566107273102,0.07247617840766907,0.9016422629356384
"ROST","2022-05-26 15:17:16+00:00","It makes no more rational sense that $ROST, $DG, $DLTR, $BBY, are jumping today than it did that #retailers including $TGT, $WMT swooned last week. Neither move reflects economic facts. It's #arbitrage, firms long and short lapsing and resetting #options. Beware, retail traders.",0.03452026844024658,0.3321736454963684,0.633306086063385
"ROST","2022-05-26 15:31:18+00:00","Bear Forecasts May 26, 2022 08:27:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $SPG : 1.65 $AR : 5.14 $UCTT : 2.65 $DWAC : 0.82 $NCR : 3.92 $BOX : 4.47 $KR : 0.00 $MSTR : 13.67 $CCJ : 1.73 $ROST : 0.69",0.031930405646562576,0.0730200856924057,0.895049512386322
"ROST","2022-05-27 01:30:21+00:00","Ross Stores, Inc. traded 39% above average volume, $ROST closed up 6.92%",0.7957095503807068,0.04492070898413658,0.15936966240406036
"ROST","2022-05-27 11:56:12+00:00","$AEO $ANF $ROST $WMT all report disastrous demand collapse, but large ticket electric vehicles will keep selling like hotcakes, right? $TSLA $TSLAQ",0.0442173145711422,0.255048006772995,0.7007346749305725
"ROST","2022-05-27 13:52:19+00:00","$ROST along with other retail names are over extended will be on short watch",0.020432772114872932,0.3179067075252533,0.6616604924201965
"ROST","2022-05-27 15:11:46+00:00","$ROST 85 puts next week",0.06933629512786865,0.06688016653060913,0.8637835383415222
"ROST","2022-05-27 16:50:17+00:00","$ROST guides EPS down 10%. Flat.",0.010804516263306141,0.9653716087341309,0.023823857307434082
"ROST","2022-05-27 19:35:39+00:00","$ROST $80.00 Jul 15 2022 PUT ⬇️🌊 Underlying: $86.54 % Difference: 8.17% Daily $ Volume: $387,090 Volume: 1,564 OI: 329 IV: 42.30% Bid/Ask: $2.35/$2.60",0.0244405809789896,0.034879688173532486,0.940679669380188
"ROST","2022-05-29 17:44:24+00:00","Strat Weekly Setups 1 - $AAPL $AMD $AVGO $BA $BBY $BNTX $CAT $CL $COST $CRM $CVS $DE $DG $FDX $FL $HD $KR $KO $MNST $MOS $NFLX $PEP $PG $ROST $TEAM $UNP $UPS $WBA $WMT $XLP",0.3642900884151459,0.029862040653824806,0.6058478355407715
"ROST","2022-06-01 14:01:01+00:00","$ROST Strike: 75.00 Expiration: 2022-07-01 Put .ROST220701P75 Price: 1.30 Size: 1240 Time: 2022-06-01 10:01:01AM Premium: $161,200.00",0.0258795153349638,0.03565572202205658,0.9384647607803345
"ROST","2022-06-01 14:23:52+00:00","$ROST $75.00 Jul 01 2022 PUT ⬇️🌊 Underlying: $83.8 % Difference: 11.73% Daily $ Volume: $275,125 Volume: 1,550 OI: 43 IV: 48.19% Bid/Ask: $1.15/$2.40",0.025269722566008568,0.03188936039805412,0.9428408741950989
"ROST","2022-06-03 12:17:01+00:00","Ex Div on Monday: $AMKR  0.05 $ROST  0.31 $SWK   0.79 @tastytrade",0.03106248751282692,0.047104474157094955,0.9218330383300781
"ROST","2022-06-03 12:56:56+00:00","5 largest puts, some added yesterday - because even though I believe the 🧸 rally has more to go, after a good 3% to 5% correction, this is still a bear mkt so I build the puts back up on the way up - this also allows to play long - $XLF, $ROST, $WDAY, $DXCM, and $TSLA.",0.4237200617790222,0.019819945096969604,0.5564600229263306
"ROST","2022-06-06 13:54:15+00:00","$ROST weak, looks like it wants to head lower",0.0907847136259079,0.8730356097221375,0.036179594695568085
"ROST","2022-06-06 15:30:00+00:00","S&amp;P 500's bottom performers for May 2022 $UA -32% $UAA -31% $TGT -29% $DXCM -27% $EXPE -26% $RCL -25% $CZR -24% $BBWI -22% $PLD -20% $NCLH -20% $DISH -20% $CCL -20% $ILMN -19% $TWTR -19% $WMT -16% $ROK -16% $MGM -15% $ROST -15% $NUE -14% $VRSK -14%",0.03612488880753517,0.06758224964141846,0.8962928056716919
"ROST","2022-06-07 13:09:10+00:00","$ROST $TJX $BURL What better time to be in the off-price space to pick up inventory mistakes of competitors.",0.08299817144870758,0.02452819049358368,0.8924736380577087
"ROST","2022-06-07 13:32:44+00:00","$rost puts at open while market digests tgt reguide of operating margins, rost had same issues last er as tgt did rost is gonna have to reguide too Rost chain sucks tho so this may not work out",0.021377332508563995,0.8633776903152466,0.11524496227502823
"ROST","2022-06-07 13:51:53+00:00","$TJX $ROST off price getting hit today on $TGT home category weakness. home for $ROST and $TJX is &gt;20% of mix and not a true off-price category. home is more special make vs. true off price. I want to sell puts today in $ROST and $TJX... stay patient",0.13106857240200043,0.19510062038898468,0.6738308668136597
"ROST","2022-06-07 19:10:02+00:00","$ROST $85.00 Jan 20 2023 CALL ⬆️🌊 Underlying: $79.89 % Difference: 6.01% Daily $ Volume: $455,830 Volume: 577 OI: 144 IV: 39.42% Bid/Ask: $7.80/$8.00",0.025078510865569115,0.036595240235328674,0.9383261799812317
"ROST","2022-06-08 10:02:31+00:00","#short #watchlist for #trading on #nyse #nasdaq between $80 and $90: $CHD $DOX $MKC $NTR $ROST",0.04480084776878357,0.0330878347158432,0.9221113324165344
"ROST","2022-06-08 22:02:38+00:00","Stocks for this☀️Summer☀️: $DAL $POOL $HD $CWH $BKNG $DIS $CAR $ROST $MA $HGV $SEAS $ABNB $SIX",0.12085245549678802,0.034855231642723083,0.8442922830581665
"ROST","2022-06-09 12:01:30+00:00","Stocks with positive macd crossover 1. $ABBV 2. $LLY 3. $ROST 4. $BMRN 5. $TWOU *This is not a trading advice*",0.029922228306531906,0.15579114854335785,0.8142865896224976
"ROST","2022-06-09 14:58:33+00:00","$ROST Strike: 60.00 Expiration: 2022-06-17 Put .ROST220617P60 Price: 0.01 Size: 2000 Time: 2022-06-09 10:58:33AM Premium: $2,000.00",0.02558188885450363,0.036256201565265656,0.9381618499755859
"ROST","2022-06-09 20:30:05+00:00","Paul Torres-Cohen $ROST",0.04429914057254791,0.030292809009552002,0.9254080057144165
"ROST","2022-06-10 13:48:07+00:00","$ROST Strike: 80.00 Expiration: 2022-06-10 Put .ROST220610P80 Price: 1.15 Size: 1000 Time: 2022-06-10 9:48:07AM Premium: $115,000.00",0.02500527910888195,0.033676885068416595,0.9413177967071533
"ROST","2022-06-10 13:48:07+00:00","$ROST Strike: 78.00 Expiration: 2022-06-17 Put .ROST220617P78 Price: 1.57 Size: 1000 Time: 2022-06-10 9:48:07AM Premium: $157,000.00",0.025141233578324318,0.03201429545879364,0.9428444504737854
"ROST","2022-06-10 14:41:01+00:00","Bear Forecasts June 10, 2022 07:37:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $WDC : -1.27 $CMG : -0.79 $SAM : -1.10 $HSBC : -1.07 $VCEL : 0.82 $MSI : -1.21 $SSTK : 0.60 $NHI : -1.11 $ROST : -0.50 $CLX : -1.35",0.030408117920160294,0.06177534908056259,0.9078165292739868
"ROST","2022-06-10 14:49:15+00:00","Bear Forecasts June 10, 2022 07:45:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $WDC : -1.60 $SAM : -0.58 $CMG : -0.88 $HSBC : -1.11 $VCEL : 0.37 $MSI : -1.20 $SSTK : 0.60 $NHI : -1.00 $CLX : -0.63 $ROST : -0.64",0.030049869790673256,0.06676822155714035,0.9031819105148315
"ROST","2022-06-11 20:01:26+00:00","Ross Stores Inc - $ROST 💰 QUOTE $ROST was DOWN ⬇ on Fri Jun 10 Closed at 77.20 USD for a -3.21% loss from previous close 📉 📉 📉 📊 ANALYSIS Ross Stores Inc should be nationalized ☭ ☭ ☭",0.0075849429704248905,0.9644709825515747,0.027944019064307213
"ROST","2022-06-16 19:27:22+00:00","What could go wrong for $ROST and $BURL over next 3-5 yrs? Not talking weird stuff in 2022/23.  Feels like during good times, investors talk about off-price being fairly safe in downturn bc trade-down dynamic, but then when downturn happens, that confidence goes out the window?",0.04726468399167061,0.1643468141555786,0.7883884906768799
"ROST","2022-06-22 18:27:27+00:00","Bear Forecasts June 22, 2022 11:23:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $LW : 2.30 $NOG : -2.58 $EPAM : 6.10 $BMBL : 2.66 $JBHT : 0.32 $BAM : 1.76 $CROX : 1.26 $AN : 0.55 $ROST : -0.73 $DG : 1.31",0.034565482288599014,0.08378231525421143,0.8816522359848022
"ROST","2022-06-23 11:48:02+00:00","With so many tier 1 retailers having to discount due to high inventories, do off-price retailers really benefit? $TGT $WMT $TJX $ROST",0.07682883739471436,0.11794966459274292,0.8052215576171875
"ROST","2022-06-24 16:58:37+00:00","$ROST dippy  5Aug 83 calls, 635 near bid",0.1247095987200737,0.2313084900379181,0.64398193359375
"ROST","2022-06-25 19:24:07+00:00","$ROST Ross Stores, Inc.: Reference Price 104.87, 3 Year Prediction 156.78, Potential 49.0%, #ROST",0.04206950590014458,0.022258561104536057,0.9356719851493835
"ROST","2022-06-26 13:28:41+00:00","Strat Weekly Setups -  1 - $AAL $ABNB $AMAT $AMD $ANTM $AVGO $AXP $CMCSA $DAL $DLTR $EA $F $GLD $IDRV $INTC $JD $JETS $KR $LMT $LRCX $LUV $MA $MDT $MRVL $MU $NEM $ORCL $PARA $PXD $RCL $RH $SMH $SO $SONO $SPWR $TXN $UAL $XLU 3u - $DIS $MS $ROST $WDAY",0.4650031626224518,0.04046807065606117,0.49452874064445496
"ROST","2022-06-27 14:28:06+00:00","$ROST Strike: 65.00 Expiration: 2022-08-05 Put .ROST220805P65 Price: 0.90 Size: 1065 Time: 2022-06-27 10:28:06AM Premium: $95,850.00",0.0248897485435009,0.03665390610694885,0.9384563565254211
"ROST","2022-06-27 20:05:20+00:00","Retail/apparel starting to look attractive here. Bought some $CRI today. Consistently high ROE, strong balance sheet, and valuable brands trading at a low relative and absolute valuation. Looking closer at $ROST here as well.",0.7108298540115356,0.04354938864707947,0.24562081694602966
"ROST","2022-06-29 05:13:34+00:00","The US MSOs combine 2 of the best business models:  1. retail stores (include legendary compounders $HD, $ROST, $WSM) 2. Consumer brands (include legendary compounders $MNST, $STZ)",0.11735963076353073,0.008884243667125702,0.8737561106681824
"ROST","2022-06-30 18:13:38+00:00","$ROST: Block Trade 560k @$70.60",0.0313437283039093,0.0357493981719017,0.9329068660736084
"ROST","2022-06-30 21:04:45+00:00","Ross Stores, Inc. traded 30% above average volume, $ROST closed down -2.20%",0.04316730797290802,0.8528684973716736,0.10396425426006317
"ROST","2022-07-01 00:19:07+00:00","Ross Stores, Inc. traded 0.93% above it's 52-wk low $ROST",0.7787970900535583,0.17447860538959503,0.04672436788678169
"ROST","2022-07-01 07:00:29+00:00","Ross Stores Inc - $ROST 💰 QUOTE $ROST was DOWN ⬇ on Thu Jun 30 Closed at 70.23 USD for a -2.20% loss from previous close 📉 📉 📉 📊 ANALYSIS Ross Stores Inc should be nationalized ☭ ☭ ☭",0.007643689401447773,0.9646909236907959,0.027665339410305023
"ROST","2022-07-01 13:50:33+00:00","$ROST Strike: 64.00 Expiration: 2022-08-05 Put .ROST220805P64 Price: 1.33 Size: 3275 Time: 2022-07-01 9:50:33AM Premium: $435,575.00",0.021859239786863327,0.0413784459233284,0.936762273311615
"ROST","2022-07-01 13:50:33+00:00","$ROST Strike: 70.00 Expiration: 2022-07-01 Put .ROST220701P70 Price: 0.45 Size: 3275 Time: 2022-07-01 9:50:33AM Premium: $147,375.00",0.024278990924358368,0.03866201639175415,0.9370589852333069
"ROST","2022-07-01 14:00:04+00:00","Unusually heavy option volume on today's open include $ROST, $PEG, $MU, $ETSY, and $SWKS.",0.04055366665124893,0.09809316694736481,0.8613531589508057
"ROST","2022-07-01 15:40:00+00:00","Increasing unusual call volume: $VIRT $CLDX $RFP $NGD $TCRT $CDEV Increasing unusual put volume: $ROST $BHP $LIT $NNOX $HGEN $ABCL $STWD",0.8330774903297424,0.05478016659617424,0.11214233189821243
"ROST","2022-07-01 15:41:00+00:00","Increasing unusual call volume: $VIRT $CLDX $RFP $NGD $TCRT $CDEV Increasing unusual put volume: $ROST $BHP $LIT $NNOX $HGEN $ABCL $STWD",0.8330774903297424,0.05478016659617424,0.11214233189821243
"ROST","2022-07-01 17:18:27+00:00","Bear Forecasts July 01, 2022 10:14:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $LIVN : -0.89 $AZO : -0.64 $LIT : -0.67 $ARCH : -1.26 $UCO : -0.64 $HTZ : 1.19 $TM : -0.32 $NCR : -3.27 $ROST : 0.73 $ACM : -0.04",0.034889258444309235,0.0558164082467556,0.9092943668365479
"ROST","2022-07-01 17:24:19+00:00","Bear Forecasts July 01, 2022 10:20:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $AZO : -0.64 $LIT : -0.71 $ARCH : -1.05 $UCO : -0.36 $NCR : -3.37 $ACM : -0.04 $REM : 1.20 $ROST : 0.58 $CHK : -0.20 $ZIP : 2.10",0.03459697961807251,0.058961689472198486,0.906441330909729
"ROST","2022-07-02 09:25:04+00:00","$ROST had an unusualy high put volume of 7626 this is 294.04% of the 30d avg put volume of 2593.5",0.05159108340740204,0.07012811303138733,0.8782808780670166
"ROST","2022-07-05 12:59:21+00:00","On my list is $U $JPM $ROST $HD. I always like to follow $OXY and $DKNG too",0.035564977675676346,0.04745699092745781,0.9169779419898987
"ROST","2022-07-06 17:24:29+00:00","Bear Forecasts July 06, 2022 10:20:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $NCR : 1.59 $CEIX : -3.01 $IYT : -0.15 $UGA : -1.44 $BWA : -2.58 $AKAM : -1.07 $COPX : -0.97 $TTT : -0.75 $ROST : -1.08 $ADNT : -3.48",0.031225867569446564,0.061756473034620285,0.9070176482200623
"ROST","2022-07-06 17:27:34+00:00","Bear Forecasts July 06, 2022 10:23:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $NCR : 1.46 $CEIX : -3.08 $UGA : -1.14 $IYT : -0.15 $AKAM : -1.13 $TTT : -0.75 $ROST : -1.22 $UVIX : 0.09 $ADNT : -3.64 $WIX : -1.78",0.029929857701063156,0.05908447504043579,0.9109856486320496
"ROST","2022-07-06 17:58:36+00:00","Bear Forecasts July 06, 2022 10:54:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $DEO : -0.80 $UVIX : -0.49 $UGA : -1.23 $CORN : -0.01 $ROST : -0.97 $ZSL : 0.40 $BWA : -2.69 $CMA : -1.51 $AKAM : -1.29 $BBIO : -1.29",0.03490393981337547,0.04793583229184151,0.9171602129936218
"ROST","2022-07-07 20:31:32+00:00","#long #watchlist for #trading on #nyse #nasdaq between $70 and $80: $AMD $AZTA $BBMC $CRSP $OLLI $RHI $ROST $RPD $SPXL $SRPT $STX",0.05935801938176155,0.027100728824734688,0.9135412573814392
"ROST","2022-07-08 06:00:49+00:00","Ross Stores Inc - $ROST 💰 QUOTE $ROST was UP ⬆ on Thu Jul 07 Closed at 76.54 USD for a 3.45% gain from previous close 📈 📈 📈 📊 ANALYSIS Ross Stores Inc should be nationalized ☭ ☭ ☭",0.9396114945411682,0.025236379355192184,0.03515211120247841
"ROST","2022-07-09 16:58:29+00:00","Strat Weekly Setups 1 - $AAL $ABNB $ABT $AMZN $AXP $BBY $BILI $CMCSA $CRM $DAL $DISH $DOCU $EBAY $EXPE $FDX $GILD $HZNP $IWM $JETS $KO $LOW $LUV $M $MRK $MU $NFLX $NKE $NOW $OSTK $PDD $PENN $PYPL $RH $ROST $SE $SIG $SO $SPOT $SPY $SQ $T $TGT $TJX $TPR $TRIP $TTWO $TWLO",0.30024635791778564,0.04762042313814163,0.6521332859992981
"ROST","2022-07-11 13:00:10+00:00","Day trade ideas $ROST Puts &lt; 74.92 $IBM Calls &gt; 141.32 $PPG Puts &lt; 117.32 $PECO Calls &gt; 34.57 $META Calls &gt; 172.58, Puts &lt; 167.78 $AMZN Calls &gt; 117.98, Puts &lt; 113.49 #trading #market #futures #options #stocks #daytrading #swingtrading #crypto #MondayMotivation",0.031297165900468826,0.05856458842754364,0.9101383090019226
